"country","year","corruption_index","homicide_rate","GDP","total_fisheries_per_ton","total_military","population","unemployment_rate","totalgr","industryofgdp"
"MLT",2008,5.8,1.4652265118,21928.7006740562,4093,2000,409379,5.97700023651123,0.380307391091532,0.193662603814838
"MLT",2009,5.2,0.97191411195,20675.5825862064,4509,2121,412477,6.88899993896484,0.382006352826193,0.176848141269996
"MLT",2010,5.6,0.96558416635,21107.3644349639,4752,2127,414508,6.84700012207031,0.381688484848485,0.176361845594363
"MLT",2011,5.6,0.71818442976,22858.5860907173,4046.724,2120,416268,6.37799978256226,0.382701181144529,0.168282597373205
"MLT",2012,57,2.8448895116,21916.4115923962,6537,2130,420028,6.19600009918213,0.385209064085067,0.152665092045987
"MLT",2013,56,1.6426372306,23837.279991256,7622,2130,425967,6.10599994659424,0.38798292129359,0.149311787679499
"MLT",2014,55,1.39473256,26008.8277215807,7322,2130,434558,5.72499990463257,0.386501702914147,0.136147447365877
"MLT",2015,60,0.92259646323,24002.5232912389,8351,2130,445053,5.37900018692017,0.378496776985917,0.123579190317566
"MLT",2016,55,1.1465286552,25133.0456471795,8492.917,2130,455356,4.68699979782104,0.36902480368819,0.12090639634921
"MLT",2017,56,2.0550995011,27239.0701049375,NA,2000,467999,4.00099992752075,0.387665382333548,0.120538835663269
"MLT",2018,54,1.5936073579,30133.4661748731,NA,NA,484630,3.71600008010864,0.379780757707922,0.121542397647974
"MLT",2019,54,NA,29416.2306070084,NA,NA,502653,3.47300004959106,NA,0.121071377398928
"MMR",1993,NA,NA,NA,791378,322000,42890002,0.77700001001358,0.0707880485428104,NA
"MMR",1994,NA,NA,NA,810825,322000,43383428,0.782000005245209,0.0682856254889563,NA
"MMR",1995,NA,3.6741259396,NA,823410,371300,43901598,0.783999979496002,0.0651548591918027,NA
"MMR",1996,NA,NA,NA,673788,406300,44452206,0.788999974727631,0.0690214302852741,NA
"MMR",1997,NA,NA,NA,863540,429050,45027233,0.783999979496002,0.067796728450201,NA
"MMR",1998,NA,NA,NA,912618,434850,45611220,0.782999992370605,0.0662551463730865,NA
"MMR",1999,NA,NA,NA,1011124,429050,46181077,0.799000024795532,0.0512631750176223,NA
"MMR",2000,NA,2.2281822113,190.606231910312,1192112,429100,46719701,0.791999995708466,0.0421603684436896,0.0969226113586128
"MMR",2001,NA,1.9396457212,137.16832669199,1309146,444300,47225120,0.791000008583069,0.0388813136025032,0.105804943321805
"MMR",2002,NA,1.7064215725,142.082265230195,1474460,544300,47702171,0.809000015258789,0.048103839842694,0.130068954922166
"MMR",2003,1.6,1.5867442225,217.390418948114,1595870,595000,48148902,0.810999989509583,0.0476282679029639,0.142582573952557
"MMR",2004,1.7,1.5299244681,217.594282612061,1986960,482250,48564484,0.794000029563904,0.055901398331898,0.163663619555986
"MMR",2005,1.8,1.3810029681,244.88234994012,2217470,483000,48949924,0.773999989032745,0.0616131217348092,0.17512204636055
"MMR",2006,1.9,1.5760313741,294.163181308112,2398440,513000,49301050,0.73199999332428,NA,0.192372930203744
"MMR",2007,1.4,1.5094269963,406.728689152252,2512410,513000,49621475,0.698000013828278,NA,0.204091296662276
"MMR",2008,1.3,1.5842292641,638.149059869843,2582074,513000,49929642,0.686999976634979,NA,0.226658154224732
"MMR",2009,1.4,1.7492409906,734.44600674882,2671896,513250,50250367,0.764999985694885,NA,0.245320050982062
"MMR",2010,1.4,1.5829780806,979.051630004942,2813941,513250,50600818,0.785000026226044,NA,0.264680642743774
"MMR",2011,1.5,2.0690083108,1176.24245336109,2795076,513250,50990615,0.78600001335144,NA,0.312916488307023
"MMR",2012,15,2.7930297104,1165.79432896131,2850599,513250,51413698,0.790000021457672,0.199944366515202,0.323730207966326
"MMR",2013,21,2.3875432419,1162.33144011893,2849780,513250,51852451,0.796000003814697,0.213412363018456,0.323622196006021
"MMR",2014,21,2.3526794226,1251.82076450814,2934806,513250,52280807,0.777999997138977,0.23265125738757,0.344897147952972
"MMR",2015,22,2.1867581015,1287.43048657119,2970100,513250,52680726,0.765999972820282,0.197425782328653,0.339124724081884
"MMR",2016,28,2.2584513256,1266.54633814868,3090034,513250,53045226,1.14100003242493,0.199590387213777,0.354691597693813
"MMR",2017,30,NA,1291.54241301307,NA,513000,53382581,1.55099999904633,0.180155383429397,0.367427697221692
"MMR",2018,29,NA,1418.17762347196,NA,NA,53708395,1.49399995803833,NA,0.379607708606087
"MMR",2019,29,NA,1407.81314341043,NA,NA,54045420,1.57700002193451,NA,NA
"MNE",1993,NA,NA,NA,NA,NA,610170,30.3159999847412,NA,NA
"MNE",1994,NA,NA,NA,NA,NA,611389,30.371000289917,NA,NA
"MNE",1995,NA,NA,NA,NA,NA,611712,30.386999130249,NA,NA
"MNE",1996,NA,NA,NA,NA,NA,611003,30.431999206543,NA,NA
"MNE",1997,NA,NA,NA,NA,NA,609520,30.3959999084473,NA,NA
"MNE",1998,NA,NA,NA,NA,NA,607662,30.382999420166,NA,NA
"MNE",1999,NA,NA,NA,NA,NA,606001,30.5300006866455,NA,NA
"MNE",2000,NA,NA,1627.07263304394,NA,NA,604950,30.4729995727539,0.318574108818011,0.212590046532839
"MNE",2001,NA,NA,1909.59870186179,NA,NA,607389,30.4659996032715,0.308185328185328,0.223143207912841
"MNE",2002,NA,4.4019035787,2106.6350684523,NA,NA,609828,30.6299991607666,0.335808823529412,0.215953506185527
"MNE",2003,NA,3.2568993341,2789.15906483509,NA,NA,612267,30.6469993591309,0.332119205298013,0.193294873017387
"MNE",2004,NA,2.2759157716,3380.16512135859,NA,NA,613353,30.5,0.373652694610778,0.189729443885822
"MNE",2005,NA,3.5691804513,3674.6179242797,NA,NA,614261,30.3099994659424,0.368044077134986,0.17341544930727
"MNE",2006,NA,4.0462044175,4425.67887307803,1878.8,16000,615025,24.5049991607666,0.414146114471847,0.176826544999168
"MNE",2007,3.3,1.9368771729,5976.39414454596,1492,15000,615875,19.3999996185303,0.477238805970149,0.170029838668892
"MNE",2008,3.4,3.8627935723,7367.75190910882,2294,15000,616969,17.1499996185303,0.486066104990279,0.17694787409146
"MNE",2009,3.9,3.3711490642,6727.10776676969,2226.2,13227,618294,19.0900001525879,0.42640053673264,0.173487567662897
"MNE",2010,3.7,2.4027718376,6682.28115774575,2085.4,13084,619428,19.6490001678467,0.410048,0.171484021260188
"MNE",2011,4,3.3585437354,7318.74469026724,2357.6,12180,620079,19.6709995269775,0.381623277182236,0.150942130574761
"MNE",2012,NA,2.7159543145,6586.7212793222,2201.6,12180,620601,19.9740009307861,0.395724614900975,0.148905052590353
"MNE",2013,NA,1.5965718409,7189.29328653737,2391.5,12180,621207,19.496000289917,0.41076740035693,0.15457247193367
"MNE",2014,NA,3.191574244,7388.14779373126,2415.4,12180,621810,17.9969997406006,0.432909196067091,0.143036482604292
"MNE",2015,NA,2.7115097208,6517.16375162528,2299.8,12050,622159,17.5440006256104,0.401915184678523,0.143534622406494
"MNE",2016,NA,4.4637804075,7033.60489868635,2524,12050,622303,17.7229995727539,0.412240768841679,0.156549775277603
"MNE",2017,46,2.3901982749,7803.41113682269,NA,12000,622373,16.0709991455078,0.401256106071179,0.148613741835193
"MNE",2018,45,2.2299989009,8850.09273291116,NA,NA,622227,15.1750001907349,0.410872714924034,0.159341257910459
"MNE",2019,45,NA,8832.03683598629,NA,NA,622137,14.8830003738403,NA,NA
"MNG",1993,NA,NA,339.522087073079,165,18000,2263186,6.08500003814697,0.216769815234423,0.300421311198347
"MNG",1994,NA,NA,405.974837837789,184,18000,2280479,6.10500001907349,0.192780472077058,0.314217694536983
"MNG",1995,NA,NA,631.920090007225,158,31100,2298020,6.11100006103516,0.190293832588705,0.328445985623923
"MNG",1996,NA,NA,580.910844127533,221,33500,2316568,6.1269998550415,0.188845918424128,0.236539827816913
"MNG",1997,NA,NA,505.594473873314,180,14900,2335734,6.11499977111816,0.204044201934981,0.285247780897138
"MNG",1998,NA,NA,477.334734061521,311,17000,2355664,6.11100006103516,0.217174916297168,0.226048360041451
"MNG",1999,NA,NA,444.995145107339,524,16300,2376225,6.16300010681152,0.199290566754818,0.223042457388502
"MNG",2000,NA,NA,474.216896516578,425,16300,2397418,6.14400005340576,0.245605451686179,0.221961421557269
"MNG",2001,NA,NA,524.055307892296,290,16300,2419588,6.14099979400635,0.263572932072438,0.219418832214059
"MNG",2002,NA,NA,571.592639528765,263,16300,2443271,6.19999980926514,0.26292145979286,0.224846271364412
"MNG",2003,NA,13.893586469,646.193256289382,382,15800,2468762,6.80000019073486,0.259167239838482,0.252199551531292
"MNG",2004,3,13.339240521,797.978685268444,305,15000,2496391,6.96600008010864,0.259389265773057,0.283334403733025
"MNG",2005,3,15.753460715,998.831364810828,366,16000,2526424,7.1100001335144,0.237340562037407,0.32496500599666
"MNG",2006,2.8,13.13087812,1334.21168135831,326,16000,2558856,7.15100002288818,0.292440905612355,0.386926063353314
"MNG",2007,3,11.373191422,1632.72695225898,185,16000,2593820,7.19999980926514,0.323047874326838,0.377347758580465
"MNG",2008,3,8.0550203484,2136.56321364601,88,17000,2631898,5.56500005722046,0.284993827322634,0.308510356631246
"MNG",2009,2.7,8.190608551,1714.36054504148,90,17200,2673796,5.8600001335144,0.260364301103349,0.300565585316106
"MNG",2010,2.7,8.7870812993,2643.29291416763,100,17200,2719896,6.54899978637695,0.319988848562869,0.331942474892146
"MNG",2011,2.7,9.6016506176,3757.5586328813,80,17200,2770362,4.76900005340576,0.339159055577147,0.313337485626924
"MNG",2012,36,7.0450009169,4351.8869200565,61,17200,2824699,3.90499997138977,0.298170827436031,0.307715931142383
"MNG",2013,38,7.1136515137,4366.07590145025,55,17500,2881792,4.23099994659424,0.312085332390958,0.305068923849039
"MNG",2014,39,7.2446244376,4158.52571473091,49,17500,2940108,4.7979998588562,0.277004770852673,0.31497623273852
"MNG",2015,39,7.1370612583,3918.57917389554,63,17500,2998439,4.86100006103516,0.25083810683103,0.310405477607926
"MNG",2016,38,6.0202371581,3660.15074616061,15,17500,3056359,7.2350001335144,0.243705119728754,0.338810482213786
"MNG",2017,36,6.1340078387,3669.4175403988,NA,18000,3113779,6.35900020599365,0.28547550630559,0.383564154739504
"MNG",2018,37,6.1825479289,4134.98719823511,NA,NA,3170208,6.25400018692017,0.312575540986327,0.390544473260328
"MNG",2019,35,NA,4295.23502487944,NA,NA,3225167,6.01100015640259,NA,0.39081464245515
"MNP",1993,NA,NA,NA,147,NA,45758,NA,NA,NA
"MNP",1994,NA,NA,NA,178,NA,45364,NA,NA,NA
"MNP",1995,NA,NA,NA,193,NA,45870,NA,NA,NA
"MNP",1996,NA,NA,NA,249,NA,47521,NA,NA,NA
"MNP",1997,NA,NA,NA,264,NA,50056,NA,NA,NA
"MNP",1998,NA,NA,NA,255,NA,52997,NA,NA,NA
"MNP",1999,NA,NA,NA,192,NA,55636,NA,NA,NA
"MNP",2000,NA,NA,NA,336,NA,57453,NA,NA,NA
"MNP",2001,NA,NA,NA,406,NA,58321,NA,NA,NA
"MNP",2002,NA,NA,21978.7743923314,296,NA,58420,NA,NA,NA
"MNP",2003,NA,NA,21381.6073308368,172,NA,57947,NA,NA,NA
"MNP",2004,NA,NA,21136.8479893792,169,NA,57246,NA,NA,NA
"MNP",2005,NA,NA,18764.8119981607,214,NA,56542,NA,NA,NA
"MNP",2006,NA,NA,17715.9013635876,227,NA,55882,NA,NA,NA
"MNP",2007,NA,NA,16986.9066806715,230,NA,55219,NA,NA,NA
"MNP",2008,NA,NA,17189.9313501144,184,NA,54625,NA,NA,NA
"MNP",2009,NA,NA,14669.7913014596,213,NA,54193,NA,NA,NA
"MNP",2010,NA,NA,14804.2467250931,266.58,NA,53971,NA,NA,NA
"MNP",2011,NA,NA,13571.0582833444,210.53,NA,54012,NA,NA,NA
"MNP",2012,NA,NA,13827.7696967465,248,NA,54311,NA,NA,NA
"MNP",2013,NA,NA,14274.2406542056,973,NA,54784,NA,NA,NA
"MNP",2014,NA,NA,15278.9078745141,1211,NA,55305,NA,NA,NA
"MNP",2015,NA,NA,16690.5700968089,1124,NA,55780,NA,NA,NA
"MNP",2016,NA,NA,22246.7430768136,992,NA,56188,NA,NA,NA
"MNP",2017,NA,NA,28305.222587603,NA,NA,56562,NA,NA,NA
"MNP",2018,NA,NA,23258.6758552794,NA,NA,56882,NA,NA,NA
"MNP",2019,NA,NA,NA,NA,NA,57216,NA,NA,NA
"MNP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ",1993,NA,NA,190.552060981428,23325,50000,14370946,2.68199992179871,0.0935364488746249,0.132038092098861
"MOZ",1994,NA,NA,186.848530380513,23778,11000,14948048,2.69400000572205,0.0812441637477295,0.151409206105532
"MOZ",1995,NA,NA,187.357741017855,27411,12000,15483286,2.69799995422363,0.0838711246772688,0.136163660838633
"MOZ",1996,NA,NA,260.857254995967,38230,11000,15960442,2.70799994468689,0.0817429957355938,0.139386510394456
"MOZ",1997,NA,NA,303.511633776139,41709,6100,16397183,2.70000004768372,0.160100349967791,0.153019625041685
"MOZ",1998,NA,NA,333.842602685354,35453,6100,16813949,2.73799991607666,0.152450469698181,0.183113030108921
"MOZ",1999,NA,NA,341.480915153908,38026,6100,17244188,2.81299996376038,0.168582105986568,0.181832381152719
"MOZ",2000,2.2,NA,313.568034141097,41530,6100,17711927,2.84100008010864,0.149606509996514,0.18233011937872
"MOZ",2001,NA,6.0366974128,291.46773901755,36556,11000,18221888,2.88199996948242,0.192212811183223,0.198779869371105
"MOZ",2002,NA,5.5424848249,299.683054089599,40432,11000,18764155,2.96399998664856,0.169694120972707,0.166592385808853
"MOZ",2003,2.7,5.4006247033,323.522588695309,93543,8200,19331100,3.01099991798401,0.174627071085503,0.185648559933326
"MOZ",2004,2.8,5.6753834362,381.156592740039,91954,11000,19910552,3.01799988746643,0.158930793576866,0.195096828052529
"MOZ",2005,2.8,5.3137692937,415.348291028051,85778,11000,20493925,3.01200008392334,0.164595022896003,0.182564193274468
"MOZ",2006,2.8,4.2409649894,434.034028823205,95080,11000,21080110,2.95300006866455,0.204456532477953,0.194170989403341
"MOZ",2007,2.8,3.9172588195,480.933520061827,94151,11000,21673316,2.90599989891052,0.198586113612729,0.189055660852051
"MOZ",2008,2.6,4.4665711045,564.479487690857,123047,11000,22276596,2.91599988937378,0.199296195306985,0.168412084878954
"MOZ",2009,2.5,3.5947156021,519.760404713804,151500,11200,22894710,3.16300010681152,0.219207437466078,0.165551568174406
"MOZ",2010,2.7,3.718409403,471.181692645893,163419,11200,23531574,3.2590000629425,0.23867026902818,0.164581279777883
"MOZ",2011,2.7,3.5100775194,594.586466669704,194352,11200,24187487,3.3050000667572,0.249742457355407,0.165265916451718
"MOZ",2012,31,NA,657.645337819668,208978,11200,24862648,3.36199998855591,0.245868254732487,0.166571755433526
"MOZ",2013,30,NA,664.078211827767,222822,11200,25560725,3.42199993133545,0.287160552054079,0.163487513265236
"MOZ",2014,31,NA,673.969955508106,254344,11200,26286163,3.41700005531311,0.290792467741674,0.173251202973039
"MOZ",2015,31,NA,589.859028149831,287720,11200,27042002,3.42600011825562,0.277398572259731,0.180999504040722
"MOZ",2016,27,NA,428.926487995524,300771,11200,27829942,3.38299989700317,NA,0.204214409743879
"MOZ",2017,25,NA,461.415094120589,NA,11000,28649007,3.30800008773804,NA,0.240153439644146
"MOZ",2018,23,NA,498.957220208652,NA,NA,29495962,3.23699998855591,NA,0.24334097615496
"MOZ",2019,26,NA,491.804723063735,NA,NA,30366036,3.2409999370575,NA,0.235926552020965
"MRT",1993,NA,NA,840.265509769511,59452,16000,2198532,9.79699993133545,0.188740471917405,0.251126653808905
"MRT",1994,NA,NA,862.275751981844,53746,11000,2255516,9.82199954986572,0.196782604417769,0.253024009151772
"MRT",1995,NA,NA,904.090723533681,56147,20700,2313630,9.82999992370605,0.203637155613634,0.256196011901762
"MRT",1996,NA,NA,898.512783261492,63324,20700,2372901,9.85000038146973,0.242983289215785,0.2580452703493
"MRT",1997,NA,NA,851.426927028888,74127,20650,2433563,9.83300018310547,0.215604302691531,0.268540873138344
"MRT",1998,NA,NA,814.170661445182,98043,20650,2496216,9.82600021362305,0.182887304380035,0.335387615872984
"MRT",1999,NA,NA,775.271711426511,104527,20650,2561585,9.89400005340576,0.185055652516417,0.324093951666799
"MRT",2000,NA,NA,676.567658401327,114456,20700,2630219,9.86800003051758,0.206416378719054,0.299518502588297
"MRT",2001,NA,NA,646.116310979754,140142,20600,2702400,9.86400032043457,0.213782316458219,0.290361452374828
"MRT",2002,NA,NA,639.667122369694,156131,20700,2778099,9.93900012969971,0.301474306609095,0.284202988789773
"MRT",2003,NA,NA,717.90037013724,199650,20700,2857148,9.94699954986572,0.290901307596513,0.267345509917915
"MRT",2004,NA,NA,803.777642111225,270733,20000,2939247,9.87899971008301,0.268388414017943,0.275321174229442
"MRT",2005,NA,NA,970.843644819879,304877,21000,3024194,9.79100036621094,0.226366821140903,0.331903258148872
"MRT",2006,3.1,NA,1288.14429739368,165312,21000,3111906,9.60700035095215,0.571175298780391,0.438696653715372
"MRT",2007,2.6,NA,1351.45684195751,223207,21000,3202517,9.44900035858154,0.236517195018969,0.370052476945385
"MRT",2008,2.8,NA,1558.88974344874,195328,21000,3296238,9.39500045776367,0.214953202896453,0.364890884436152
"MRT",2009,2.5,NA,1392.46414374343,216900,20870,3393409,9.75399971008301,0.210436922000962,0.327544134822838
"MRT",2010,2.3,NA,1610.92390847611,276238,20870,3494195,9.84200000762939,0.220426648395264,0.381929057828319
"MRT",2011,2.4,NA,1879.77142715638,372011,20850,3598648,9.8459997177124,0.223155114493515,0.44107903772358
"MRT",2012,31,NA,1815.21942921145,437709,20850,3706554,9.86499977111816,0.30005896777395,0.374741781393169
"MRT",2013,30,NA,1892.09548717758,387833,20850,3817494,9.88799953460693,0.249264060686688,0.386097701314865
"MRT",2014,30,NA,1677.10816613189,378339,20850,3930896,9.81099987030029,0.249619422604453,0.284373706611028
"MRT",2015,31,NA,1524.07288252212,403776,20850,4046301,9.75800037384033,0.294140205552999,0.227465105988095
"MRT",2016,27,NA,1536.85414964338,609754,20850,4163534,9.69200038909912,0.279880762295629,0.252197600424352
"MRT",2017,28,NA,1578.11417355949,NA,21000,4282574,9.57699966430664,0.281049403126318,0.254788269428831
"MRT",2018,27,NA,1600.87646860561,NA,NA,4403319,9.46399974822998,0.30647371772044,0.244761916003174
"MRT",2019,28,NA,1677.91925268633,NA,NA,4525696,9.54800033569336,NA,0.253927490317304
"MUS",1993,NA,1.9115167977,2973.79782099643,20689,1000,1097374,9.55500030517578,0.18512651481609,0.283660000971282
"MUS",1994,NA,2.4233807777,3197.33102367957,18287,1000,1112846,9.58199977874756,0.186775935658082,0.281461633908265
"MUS",1995,NA,2.2149846369,3599.55520192961,16571,1800,1122457,9.59000015258789,0.170942707444224,0.283915801186096
"MUS",1996,NA,2.9773580676,3899.43519244996,12034,1800,1133996,9.5290002822876,0.156534898313217,0.283316623825104
"MUS",1997,NA,2.0794686265,3646.63062599001,14143,1800,1148284,9.43099975585938,0.182543298381964,0.272267678078081
"MUS",1998,5,2.660277424,3593.23408089547,12176,1800,1160421,9.3430004119873,0.178177090408088,0.271091556347179
"MUS",1999,NA,1.9564960347,3695.93490909434,12290,1800,1175267,9.33100032806396,0.18101916292425,0.262970641806277
"MUS",2000,4.7,2.1938206822,3929.07549503364,9702,1800,1186873,9.22299957275391,0.179257682919196,0.259854905195696
"MUS",2001,4.5,NA,3856.62522686864,11045,1600,1196287,9.13899993896484,0.161285426183129,0.267426869373581
"MUS",2002,4.5,NA,4018.94889731864,10762,2000,1204621,8.20499992370605,0.165727150883726,0.259690034680516
"MUS",2003,4.4,3.225827797,4793.71817900161,11001,2000,1213370,8.30500030517578,0.177603167765274,0.252507199484557
"MUS",2004,4.1,2.8790755371,5388.06578367365,10321,NA,1221003,8.33699989318848,0.17747502607241,0.244105005407791
"MUS",2005,4.2,3.0277984632,5282.90602155635,10255,2000,1228254,9.52400016784668,0.178319305865516,0.233643713688637
"MUS",2006,5.1,4.0713661632,5695.96932704928,9124,NA,1233996,9.03999996185303,0.174980481895275,0.22336339570153
"MUS",2007,4.7,3.6470025691,6574.65433811493,8500,2000,1239630,8.47500038146973,0.165118666515158,0.225452664657871
"MUS",2008,5.5,3.8732729641,8030.06300537304,7116,2000,1244121,7.17000007629395,0.187150928395027,0.233375783630134
"MUS",2009,5.4,3.0546722015,7318.12640972422,8293.4,2000,1247429,7.25699996948242,0.217108816956635,0.23349648336281
"MUS",2010,5.4,2.6443303554,8000.37643182154,7933.5,2000,1250400,7.65399980545044,0.216498082524508,0.224719684891072
"MUS",2011,5.1,2.5578023362,9197.02697152061,7846.3,2500,1252404,7.44700002670288,0.213013878849649,0.215997725671184
"MUS",2012,57,2.2337651148,9291.22761861899,6865,2500,1255882,7.47200012207031,0.214025906617538,0.209397565622112
"MUS",2013,52,2.7878272312,9637.00265000958,8323.3,2500,1258653,7.32200002670288,0.21416123115922,0.206005956009313
"MUS",2014,54,1.5111134441,10153.9382184867,15432.5,2500,1260934,7.46700000762939,0.207176671036724,0.198325775004974
"MUS",2015,53,1.6673852303,9260.44730250635,16514.99,2550,1262605,7.40999984741211,0.204089847838338,0.192420948881781
"MUS",2016,54,1.6641967873,9681.61856689674,19083.32,2550,1263473,6.81400012969971,0.202058583372627,0.185750922912378
"MUS",2017,50,2.6097333564,10484.9083620411,NA,3000,1264613,6.7519998550415,0.205817572577488,0.176355694760073
"MUS",2018,51,2.9198600992,11208.2273695738,NA,NA,1265303,6.65700006484985,0.209425354098837,0.174557559360916
"MUS",2019,52,NA,11203.5405848607,NA,NA,1265711,6.67399978637695,NA,0.173669562451544
"MWI",1993,NA,NA,213.240613073483,68206,10000,9710331,5.8769998550415,0.0952242393573281,0.220787786429553
"MWI",1994,NA,NA,121.264127633342,58804,10000,9745690,5.89599990844727,0.105231886449909,0.193244090516062
"MWI",1995,NA,NA,141.954390617113,53890,9500,9844415,5.90100002288818,0.101150201150201,0.173641697736281
"MWI",1996,NA,NA,227.584770203676,63809,10800,10022789,5.91699981689453,0.106080724005813,0.175139684570765
"MWI",1997,NA,NA,259.450494129967,56571,6000,10264906,5.90399980545044,0.100742662259853,0.168181300031504
"MWI",1998,4.1,NA,165.895393540989,41340,6000,10552338,5.89900016784668,0.112016962629208,0.165392587561991
"MWI",1999,NA,NA,163.614246758604,45982,6000,10854322,5.95100021362305,0.120179418436791,0.165755956546098
"MWI",2000,4.1,6.2787302362,156.385718599912,50530,6000,11148758,5.93100023269653,0.122784992945307,0.161587222668532
"MWI",2001,3.2,7.8726375199,150.148955764119,41187,6800,11432000,5.92799997329712,0.145789864306619,0.15181903312155
"MWI",2002,2.9,4.8405012164,298.433384945159,41971,6800,11713664,5.98600006103516,0.119362395827893,0.168043674468334
"MWI",2003,2.8,2.4999618756,267.399056501788,54209,6800,12000181,5.99200010299683,0.136511479897786,0.179744891006602
"MWI",2004,2.8,3.340964443,282.567084599486,57196,6000,12301838,5.93900012969971,0.17266565230714,0.156493918138899
"MWI",2005,2.8,1.5840392208,289.555168920514,60407,7000,12625952,5.87099981307983,0.178074977479038,0.148664192613926
"MWI",2006,2.7,6.3281904389,308.16347571141,74287,7000,12973699,5.73000001907349,0.215140174885295,0.163009176389003
"MWI",2007,2.7,5.1717128593,332.259144361638,68000,7000,13341806,5.60799980163574,0.218422299660554,0.180720087411486
"MWI",2008,2.8,5.6818599845,387.605975305468,71719,7000,13727890,5.56799983978271,0.211102239733163,0.160685039780774
"MWI",2009,3.3,2.2649798512,438.212042916878,70945,5300,14128155,5.84299993515015,0.237847003714035,0.153305278608045
"MWI",2010,3.4,3.5764373031,478.668589704525,100929,5300,14539612,5.91099977493286,0.244784863692263,0.152147983893606
"MWI",2011,3,2.2924561884,534.951264721663,85248,6800,14962112,5.91400003433228,0.217262821792057,0.154137365919801
"MWI",2012,37,1.8121578253,391.561832360636,128624,6800,15396005,5.92799997329712,0.171455245373179,0.150338972017489
"MWI",2013,37,NA,348.430269640572,115953,6800,15839269,5.94600009918213,0.234391874163609,0.147839454316711
"MWI",2014,33,NA,371.269749625713,120870.6,6800,16289540,5.88700008392334,0.20034900590826,0.146490246430739
"MWI",2015,31,NA,380.597033140938,146617,6800,16745303,5.84600019454956,0.190579634456255,0.148071633563582
"MWI",2016,31,NA,315.777326372575,160498.4,14900,17205289,5.79500007629395,0.19408146129803,0.146462015662851
"MWI",2017,31,NA,356.717573153369,NA,15000,17670260,5.70699977874756,0.219894143963756,0.14351262980052
"MWI",2018,32,NA,381.258987601084,NA,NA,18143315,5.62200021743774,0.199337688956942,0.139181545136815
"MWI",2019,31,NA,411.552340423602,NA,NA,18628747,5.65299987792969,NA,0.12919569059761
"MYS",1993,NA,1.847584445,3433.16331604191,1154853,115000,19484898,4.1100001335144,0.221847789573591,0.400844396436577
"MYS",1994,NA,1.6818914551,3728.11197385963,1182652,115000,19977500,3.61999988555908,0.221972736069748,0.400412358475604
"MYS",1995,5.28,1.9328760942,4329.70736419882,1249960,140300,20487607,3.15000009536743,0.211129958192496,0.414018779806988
"MYS",1996,5.32,2.1267870542,4798.6131398692,1244025,140300,21017613,2.51999998092651,0.214027241014952,0.435282108681601
"MYS",1997,5.01,2.5043141449,4637.86501599615,1284996,131600,21562793,2.45000004768372,0.215415393237194,0.445735375006654
"MYS",1998,5.3,2.8442687781,3263.33385007244,1291434,130100,22114654,3.20000004768372,0.184362540114753,0.438757533284141
"MYS",1999,NA,2.5947327895,3492.66935427227,1422822,125100,22661298,3.4300000667572,0.179120926086479,0.464590177015866
"MYS",2000,4.8,2.3755885725,4043.66205143391,1461223,116100,23194257,3,0.159374291543868,0.483205714911013
"MYS",2001,5,2.1805959438,3913.42872623909,1415834,120600,23709119,3.52999997138977,0.207202491627735,0.462026949988513
"MYS",2002,4.9,2.3339014972,4165.72610363859,1463625,120100,24208391,3.48000001907349,0.200097276497663,0.451153796974529
"MYS",2003,5.2,2.2875585843,4461.84768676805,1483324,124100,24698819,3.60999989509583,0.20304541816946,0.465786626994835
"MYS",2004,5,1.9729544858,4952.2129750437,1542062,130000,25190652,3.53999996185303,0.187713779919504,0.485303176049683
"MYS",2005,5.1,2.3510530986,5587.02564962339,1434097,135000,25690611,3.52999997138977,0.186110637879344,0.463683224854575
"MYS",2006,5,2.2441074433,6209.12450825631,1518875,134000,26201961,3.3199999332428,0.197424412094065,0.465156572562267
"MYS",2007,5.1,2.4400862458,7243.45598744703,1658291,134000,26720370,3.23000001907349,0.200823635763585,0.445959960321039
"MYS",2008,5.1,2.191951587,8474.58682876228,1757034,134000,27236006,3.33999991416931,0.198462454121615,0.451050654004356
"MYS",2009,4.5,2.0227122097,7292.49444727908,1874265,133600,27735040,3.69000005722046,0.207170685127076,0.409678238412473
"MYS",2010,4.4,1.9143486386,9040.56625117172,2018700,133600,28208035,3.25,0.190454012944362,0.404989323548818
"MYS",2011,4.3,1.8498506263,10399.372753345,1909572,133600,28650955,3.04999995231628,0.200107063486485,0.398242687277964
"MYS",2012,49,2.0709924516,10817.4428742856,2116237,133600,29068159,3.03999996185303,0.203680223014287,0.401350010090069
"MYS",2013,50,2.1276651339,10970.1232849014,2023322,133600,29468872,3.10999989509583,0.20153327170562,0.398853736547897
"MYS",2014,52,NA,11319.0797572756,1989740,133600,29866559,2.88000011444092,0.196607836672132,0.399244244845871
"MYS",2015,50,NA,9955.24212653611,2003019,133600,30270962,3.09999990463257,0.186151217435708,0.384496758970925
"MYS",2016,49,NA,9817.74086096214,1992258,133600,30684804,3.44000005722046,0.169961198594539,0.376833442959819
"MYS",2017,47,NA,10254.2340242588,NA,136000,31105028,3.41000008583069,0.16068250696789,0.381310656961553
"MYS",2018,47,NA,11373.2330025676,NA,NA,31528585,3.34999990463257,0.160962946408856,0.382967474224453
