date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
2006-11-08,"NA",91.6667,21.8667,Boarded,"Kutubdua Roads, Bangladesh",BGD,BGD,17.175032356944357,91.83253014400003,21.876695054000038,"NA",Tigris,"NA",Anchored,mappingpiracy
2006-11-08,"NA",39.345,-6.69,Boarded,"6m off Dar Es Salaam, Tanzania",TZA,TZA,8.273966401359681,39.280039910000085,-6.727146091999941,"NA",Maersk Alabama,"NA",Steaming,mappingpiracy
2006-11-09,"NA",13.28,-8.7633,Boarded,"Luanda Anchorage, Angola",AGO,AGO,0.1949502469096708,13.28101647200009,-8.764743747999944,"NA",Coral Lophelia,"NA",Anchored,mappingpiracy
2006-11-11,"NA",-64.3783,11.025,Boarded,"Bahia De Robledal, Margarita, Venezuela",VEN,VEN,0.8399136786218614,-64.38394120999993,11.01984284100007,"NA",Lady Ann,"NA",Anchored,mappingpiracy
2006-11-13,"NA",0.0483,5.6067,Boarded,"Tema Outer Roads, Ghana",GHA,GHA,2.840987027366702,0.034515821000070446,5.62836334800005,"NA",Raiatea,"NA",Anchored,mappingpiracy
2006-11-14,"NA",106.8713,-6.0397,Boarded,"Tg. Priok Anchorage, Jakarta, Indonesia",IDN,IDN,7.8972028697289325,106.83773847700007,-6.102715752999927,"NA",Northern Felicity,"NA",Anchored,mappingpiracy
2006-11-15,"NA",98.7817,3.9183,Boarded,"Belawan Port, Indonesia (Used coordinates from other incidents)",IDN,IDN,10.217617281491219,98.70026879800008,3.8753043450000746,"NA",Belle Ayura,"NA",Berthed,mappingpiracy
2006-11-16,"NA",39.665,-6.7083,Boarded,"20nm ENE of Dar Es Salaam Harbor Entrance, Tanzania",TZA,TZA,27.400163596011545,39.471690300000034,-6.863376559999949,"NA",MacAndrews Swala,"NA",Steaming,mappingpiracy
2006-11-19,"NA",106.8883,-6.1033,Boarded,"Berth No. 209 T.g. Priok Port, Jakarta, Indonesia",IDN,IDN,5.597167472369305,106.83773847700007,-6.102715752999927,"NA",Belle Ayura,"NA",Berthed,mappingpiracy
2006-11-20,"NA",101.4553,1.7058,Boarded,"Dumai Inner Anchorage, Indonesia",IDN,IDN,3.1712031162511702,101.42701256600003,1.7092959660000702,"NA",Bering Wind,"NA",Anchored,mappingpiracy
2006-11-22,"NA",7.087,4.21,Boarded,"Off Port Harcourt, Nigeria (Measured 20km due S of Niger Delta center)",NGA,NGA,20.258824994594164,7.0162866550000444,4.378892320000091,"NA",FPSO Mystras,"NA",Anchored,mappingpiracy
2006-11-24,"NA",91.7217,22.2917,Boarded,"Chittagong Outer Anchorage A, Bangladesh",BGD,BGD,6.211485799787835,91.77165774800005,22.260321356000077,"NA",Ulcas,"NA",Anchored,mappingpiracy
2006-11-28,"NA",44.4167,12.4167,Attempted,Gulf of Aden,YEM,YEM,28.03884444423155,44.41553795700008,12.67015208500004,"NA",Vinashin Iron,"NA",Steaming,mappingpiracy
2006-11-28,"NA",112.9817,3.2117,Boarded,"Kuala Bintulu Anchorage, Malaysia",MYS,MYS,6.246051213182055,113.00782311300009,3.1616885440000715,"NA",Southern Odyssey,"NA",Anchored,mappingpiracy
2006-11-29,"NA",98.7,4.6833,Attempted,Malacca Straits,IDN,IDN,55.063290914457355,98.27556399800005,4.4253604190000715,"NA",Genco Beauty,"NA",Steaming,mappingpiracy
2006-11-30,"NA",48.4136,4.9115,Hijacked,Somalia,SOM,SOM,20.83466191354553,48.328868035000085,5.0796572940000715,"NA",Ching Fong Hwa 168,"NA","NA",mappingpiracy
2006-12-04,"NA",103.5,1.1583,Attempted,"Off Racon Delta, Singapore Straits",MYS,IDN,12.5343961157373,103.51636803500003,1.2704531920000477,"NA",Grand King,"NA",Steaming,mappingpiracy
2006-12-06,"NA",-77.2,-12.0167,Boarded,"Callao Outer Anchorage No.1, Peru",PER,PER,5.451632837669042,-77.16649329299992,-12.053317966999941,"NA",Avocet Arrow,"NA",Anchored,mappingpiracy
2006-12-07,"NA",1.2905,6.1402,Boarded,"Lome Port, Togo",TGO,TGO,2.273016120199373,1.2710067070000832,6.133734442000048,"NA",Aliki L,"NA",Berthed,mappingpiracy
2006-12-07,"NA",91.7117,21.7983,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,13.148375854535798,91.82398522200003,21.742621161000045,"NA",Medi Melbourne,"NA",Anchored,mappingpiracy
2006-12-08,"NA",103.5655,1.15,Attempted,Singapore Straits,MYS,IDN,14.397863590165805,103.51636803500003,1.2704531920000477,"NA",Eastern Honesty,"NA",Steaming,mappingpiracy
2006-12-09,"NA",116.8167,-1.45,Boarded,"Lawi-Lawi Anchorage, Off Balikapan, Indonesia",IDN,IDN,11.144372944492764,116.76238040500004,-1.3653296849999492,"NA",Valiant,"NA",Anchored,mappingpiracy
2006-12-10,"NA",59.8333,14.25,Attempted,Arabian Sea,OMN,"NA",539.4670846385012,56.09555097700007,17.518866278000075,"NA",Laemthong Pride,"NA",Steaming,mappingpiracy
2006-12-13,"NA",13.2833,-8.75,Boarded,"Luanda Roads, Angola",AGO,AGO,0.788887237650679,13.287119988000086,-8.756036065999922,"NA",Tor Futura,"NA",Anchored,mappingpiracy
2006-12-18,"NA",56.225,27.0567,Boarded,"Merchant Anchorage Bandar Abbas, Iran",IRN,IRN,6.080159434986662,56.21241295700008,27.00299713700008,"NA",Maritime Gisela,"NA",Anchored,mappingpiracy
2006-12-18,"NA",123.9167,10.3,Attempted,"Cebu Inner Anchorage, Philippines (Located coordinates)",PHL,PHL,1.2952119191213525,123.90626061300009,10.294501044000071,"NA",Cefalu,"NA",Anchored,mappingpiracy
2006-12-18,"NA",98.785,3.905,Boarded,"Belawan Outer Anchorage, Indonesia",IDN,IDN,9.967102838957684,98.70026879800008,3.8753043450000746,"NA",Kristina Theresa,"NA",Anchored,mappingpiracy
2006-12-19,"NA",106.8833,-6.0383,Boarded,"Pilot Ground, Jakarta Roads, Indonesia",IDN,IDN,8.728278780578144,106.83773847700007,-6.102715752999927,"NA",Buxcrown,"NA",Steaming,mappingpiracy
2006-12-19,"NA",43.9633,-1.5433,Attempted,Off Somalia,SOM,SOM,203.90630558959717,42.47641035200007,-0.4659970029999272,"NA",Sheila McDevitt,"NA",Steaming,mappingpiracy
2006-12-21,"NA",3.335,6.1833,Boarded,"13nm S of Lagos, Nigeria",NGA,NGA,23.03670067200794,3.326182488000086,6.391424872000073,"NA",Maersk Norfolk,"NA",Steaming,mappingpiracy
2006-12-21,"NA",119.425,5.88,Attempted,"Sibutu Passage, Philippines",MYS,PHL,54.09707003156711,119.20484459700003,5.443345445000091,"NA",Gagarmayang,"NA",Steaming,mappingpiracy
2006-12-23,"NA",80.8667,9.4,Hijacked,"8.2nm off Mullaittivu, Sri Lanka",LKA,LKA,13.193906399845972,80.78516686300003,9.31240469000005,"NA",Farah-3,"NA",Anchored,mappingpiracy
2006-12-26,"NA",39.6833,-7.1,Boarded,"10nm off Dar Es Salaam Coast, Tanzania",TZA,TZA,14.908231813492986,39.54859459700003,-7.091892184999949,"NA",Francisca Schulte,"NA",Steaming,mappingpiracy
2006-12-26,"NA",-77.1833,-12.02,Boarded,"Inner Anchorage No.1, Callao, Peru",PER,PER,3.720841339072429,-77.15510006399995,-12.038995049999926,"NA",Destino Dos,"NA",Anchored,mappingpiracy
2007-01-06,"NA",13.0518,-5.8658,Boarded,"Boma Anchorage, Congo River, DRC",COD,AGO,1.7440293769223914,13.067227051000089,-5.862628662999953,"NA",CEC Accord,"NA",Anchored,mappingpiracy
2007-01-07,"NA",104.088,-2.985,Boarded,"Pertamina Jetty No. 4, Plaju, Indonesia",IDN,IDN,54.574009374518944,104.53109785200007,-2.772637627999927,"NA",Gas Fortune,"NA",Berthed,mappingpiracy
2007-01-08,"NA",3.3833,6.3167,Boarded,"Lagos Roads, Nigeria",NGA,NGA,8.957677524087718,3.38453209700009,6.397691148000092,"NA",Trom Estrid,"NA",Anchored,mappingpiracy
2007-01-10,"NA",13.0518,-5.8658,Boarded,"Boma Anchorage, Congo River, DRC",COD,AGO,1.7440293769223914,13.067227051000089,-5.862628662999953,"NA",Niledutch Nordica,"NA",Anchored,mappingpiracy
2007-01-16,"NA",-77.1962,-12.0292,Attempted,"Callao Anchorage, Peru",PER,PER,4.192984745602126,-77.16649329299992,-12.053317966999941,"NA",Maersk Rotterdam,"NA",Anchored,mappingpiracy
2007-01-16,"NA",39.5333,-6.58,Boarded,"18NM Off Dar Es Salaam Roads, Tanzania",TZA,TZA,13.246142630488006,39.508474155000044,-6.462823174999926,"NA",CMA CGM Simba,"NA",Steaming,mappingpiracy
2007-01-18,"NA",108.4463,-6.2512,Boarded,"Balongan Anchorage, Indonesia",IDN,IDN,9.353592614751491,108.36453480500006,-6.272639433999927,"NA",Kourion,"NA",Anchored,mappingpiracy
2007-01-19,"NA",116.4167,-3.2267,Boarded,"Pulau Laut (NPLCT) Anchorage, Indonesia",IDN,IDN,15.480486551576318,116.27857506600003,-3.2447242169999413,"NA",Power Steel,"NA",Anchored,mappingpiracy
2007-01-20,"NA",5.4083,5.5583,Hijacked,"Chanomi Creek, Nigeria",NGA,NGA,1.7327515929171247,5.392832879000082,5.560614325000074,"NA",Baco-Liner 2,"NA",Steaming,mappingpiracy
2007-01-21,"NA",80.0321,9.822,Attempted,"Kanka santhurai Harbour, Jaffna Peninsula, Sri Lanka",LKA,LKA,3.846936050821474,80.06666100400008,9.816107489000046,"NA",City of Liverpool,"NA",Steaming,mappingpiracy
2007-01-21,"NA",99.5,3.645,Boarded,Malacca Straits,IDN,IDN,29.371900741622326,99.42090905000003,3.3915469420000477,"NA",Sinar Merak,"NA",Steaming,mappingpiracy
2007-01-22,"NA",101.4833,1.7,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,2.663728433044454,101.49447675900007,1.6786970070000393,"NA",Arendal,"NA",Anchored,mappingpiracy
2007-01-26,"NA",108.4335,-6.2107,Boarded,"Balongan Anchorage, Indonesia",IDN,IDN,9.014753136808796,108.36026907700005,-6.246400944999948,"NA",Zeal,"NA",Anchored,mappingpiracy
2007-01-27,"NA",79.7417,6.9898,Attempted,"Colombo Roads, Sri Lanka",LKA,LKA,12.154482712600604,79.84815514400003,6.962144273000092,"NA",Pelopnesian Pride,"NA",Steaming,mappingpiracy
2007-01-27,"NA",106.9,-6.0383,Boarded,"TG. Priok Anchorage, Indonesia",IDN,IDN,9.91204308363863,106.83773847700007,-6.102715752999927,"NA",ACX Hibiscus,"NA",Anchored,mappingpiracy
2007-01-28,"NA",65.165,11.3333,Attempted,Arabian Sea,IND,"NA",767.6351752841538,72.17261803500008,10.82998281500005,"NA",Ganta,"NA",Steaming,mappingpiracy
2007-01-29,"NA",39.3533,-6.775,Boarded,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498251536,39.326508009000065,-6.82195403399993,"NA",Francisca Schulte,"NA",Berthed,mappingpiracy
2007-01-29,"NA",-64.7083,10.2567,Boarded,"Bahia De Pozuelos, Puerto La Cruz, Venezuela",VEN,VEN,3.357150385527489,-64.71703040299991,10.22760651200008,"NA",Marsk Roubaix,"NA",Anchored,mappingpiracy
2007-02-02,"NA",62.1167,10.6667,Attempted,Arabian Sea,YEM,"NA",852.0635305104524,54.54029381600009,12.55023834800005,"NA",Achilles,"NA",Steaming,mappingpiracy
2007-02-03,"NA",3.425,6.05,Boarded,"Lagos Roads, Nigeria",NGA,NGA,38.710172563947324,3.38453209700009,6.397691148000092,"NA",Watford,"NA",Steaming,mappingpiracy
2007-02-08,"NA",5.195,5.39,Boarded,"Victinity of Forcados River, Nigeria",NGA,NGA,9.074624447625004,5.2584741550000444,5.441839911000045,"NA",Ocean Satin,"NA",Steaming,mappingpiracy
2007-02-08,"NA",45.345,2.0073,Attempted,"1.5NM Off Mogadishu, Somalia",SOM,SOM,9.041003248532185,45.26620527400007,1.9872907570000393,"NA",Sea Energy,"NA",Anchored,mappingpiracy
2007-02-09,"NA",3.25,6.25,Boarded,"Lagos Roads, Nigeria",NGA,NGA,16.701290279704,3.2142033210000704,6.396714585000041,"NA",Bow Bahia,"NA",Anchored,mappingpiracy
2007-02-12,"NA",47.9223,12.5331,Attempted,Gulf of Aden,YEM,YEM,136.49594602469526,47.39820397200003,13.654852606000077,"NA",Gipsy Moth IV,"NA",Steaming,mappingpiracy
2007-02-14,"NA",91.7283,22.27,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,4.5955647289780135,91.77165774800005,22.260321356000077,"NA",Palau,"NA",Anchored,mappingpiracy
2007-02-15,"NA",80.1783,12.0833,Boarded,India,IND,IND,25.73898830061482,80.00513756600003,12.241766669000071,"NA",DCI Tug VII,"NA",Steaming,mappingpiracy
2007-02-15,"NA",43.0333,13.45,Attempted,"15 miles NW of Al Mukha, Southern Red Sea",YEM,YEM,25.376359583340946,43.254242384000065,13.526556708000044,"NA","NA","NA",Steaming,mappingpiracy
2007-02-18,"NA",108.4617,-6.27,Boarded,"SBM Balongan, Indonesia",IDN,IDN,10.756042899507184,108.36453480500006,-6.272639433999927,"NA",Agate,"NA",Berthed,mappingpiracy
2007-02-25,"NA",51.5833,11.8333,Hijacked,Somalia,SOM,SOM,31.6666402081665,51.29269816200008,11.833107906000066,"NA",Rozen,"NA",Steaming,mappingpiracy
2007-02-26,"NA",39.5333,-6.6233,Boarded,"Drifting Off Dar Es Salaam Port, Tanzania",TZA,TZA,17.958068767466813,39.508474155000044,-6.462823174999926,"NA",Diler 4,"NA",Steaming,mappingpiracy
2007-02-27,"NA",3.351,6.3233,Boarded,"5NM Off Lagos, Nigeria",NGA,NGA,8.018561533403739,3.326182488000086,6.391424872000073,"NA",Moselle,"NA",Anchored,mappingpiracy
2007-02-27,"NA",59.5617,21.1912,Attempted,Oman,OMN,OMN,35.9510817914527,59.33619225400008,21.43773021000004,"NA",Rainbow Warrior,"NA",Steaming,mappingpiracy
2007-02-28,"NA",-81.718,-6.8843,Attempted,"50NM Off Islas Lobos de Afuera, West Coast of Peru",PER,PER,104.68981587326869,-80.86384079399994,-6.475839133999955,"NA",Cabo Negro II,"NA",Steaming,mappingpiracy
2007-03-08,"NA",88.0175,21.665,Boarded,"Sagar Anchorage, India",IND,IND,2.5851149208457156,88.04224694100003,21.66815827000005,"NA",Shimakaze,"NA",Anchored,mappingpiracy
2007-03-09,"NA",13.2732,-8.7662,Boarded,"Luanda Inner Anchorage, Angola",AGO,AGO,0.8749812040901237,13.28101647200009,-8.764743747999944,"NA",NDS Princess,"NA",Anchored,mappingpiracy
2007-03-11,"NA",38.2042,18.5427,Attempted,Red Sea,SDN,SDN,16.22819031962242,38.10925101400005,18.42742548800004,"NA",Northern Explorer,"NA",Steaming,mappingpiracy
2007-03-12,"NA",-13.8533,8.7433,Boarded,"40NM Off Freetown, Sierra Leone",SLE,SLE,66.9811171792321,-13.288441535999937,8.96946849200009,"NA",Atropos,"NA",Steaming,mappingpiracy
2007-03-12,"NA",38.321,18.4837,Attempted,Red Sea,SDN,SDN,19.670931458323803,38.30616295700008,18.30654531500005,"NA",Northern Explorer,"NA",Steaming,mappingpiracy
2007-03-13,"NA",108.4417,-6.2367,Attempted,"Balongan Anchorage, Indonesia",IDN,IDN,9.075105527958861,108.36026907700005,-6.246400944999948,"NA",Zeal,"NA",Anchored,mappingpiracy
2007-03-14,"NA",105.061,1.1215,Boarded,"30NM East of Bintan Island, Indonesia",IDN,IDN,26.764909677672446,104.84351647200003,1.01821523600006,"NA",Ai Maru,"NA",Steaming,mappingpiracy
2007-03-15,"NA",107.08,10.24,Boarded,"5NM South of Vung Tau, Vietnam",VNM,VNM,9.23479854883704,107.08716881600003,10.323187567000048,"NA",MSC Denisse,"NA",Anchored,mappingpiracy
2007-03-21,"NA",101.465,1.6867,Boarded,"Dumai Port, Indonesia",IDN,IDN,3.39721382119184,101.49447675900007,1.6786970070000393,"NA",Kourion,"NA",Berthed,mappingpiracy
2007-03-21,"NA",49.1167,14.06,Attempted,Gulf of Aden,YEM,YEM,30.390197757774015,48.93580162900008,14.270453192000048,"NA","NA","NA",Steaming,mappingpiracy
2007-03-22,"NA",-58.75,7.6167,Boarded,"Pomeroon River Mouth, Guyana",GUY,GUY,0.6761844190640696,-58.754053349999936,7.612114488000088,"NA","NA","NA","NA",mappingpiracy
2007-03-22,"NA",76.2333,8.7167,Boarded,"SW coast, India",IND,IND,40.459769070690385,76.54395592500003,8.912502346000053,"NA",Aban VII,"NA",Steaming,mappingpiracy
2007-03-28,"NA",99.2583,4.6667,Attempted,Malacca Straits,IDN,MYS,105.29633522646444,98.67661980100007,3.9145469330000537,"NA",Heinrich Oldendorff,"NA",Steaming,mappingpiracy
2007-03-29,"NA",112.9667,3.2333,Boarded,"Bintulu G.Cargo Anchorage, Malaysia",MYS,MYS,9.143099066652622,113.00782311300009,3.1616885440000715,"NA",Grace Casablanca,"NA",Anchored,mappingpiracy
2007-03-29,"NA",91.7932,22.2167,Boarded,"Chittagong Roads, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.205023505000042,"NA",Rhoneborg,"NA",Anchored,mappingpiracy
2007-03-31,"NA",3.24,6.24,Boarded,"12NM Off Lagos, Nigeria",NGA,NGA,17.564190207689595,3.2142033210000704,6.396714585000041,"NA",Severn Fisher,"NA",Anchored,mappingpiracy
2007-04-01,"NA",4.8296,4.7787,Boarded,64 km Off the coast of Nigeria,NGA,NGA,70.87726884280418,5.441254102000073,4.9641787780000755,"NA",Bueford Dolphin,"NA",Anchored,mappingpiracy
2007-04-01,"NA",45.35,2.0167,Hijacked,"Off Mogadishu Port, Somalia",SOM,SOM,9.873246491062648,45.26620527400007,1.9872907570000393,"NA",Nimatullah,"NA",Anchored,mappingpiracy
2007-04-03,"NA",45.3333,2.05,Attempted,"Off Mogadishu Port, Somalia",SOM,SOM,10.188151122258224,45.26620527400007,1.9872907570000393,"NA",Nishan,"NA",Anchored,mappingpiracy
2007-04-05,"NA",39.6,-6.6,Boarded,"23NM East of Dar Es Salaam Entrance Channel, Tanzania",TZA,TZA,17.606882936639764,39.54428144600007,-6.45086028399993,"NA",MOL Rise,"NA",Steaming,mappingpiracy
2007-04-05,"NA",42.5667,-0.4167,Attempted,"Off Kismayo Port, Somalia",SOM,SOM,6.77077855667404,42.550791863000086,-0.3575985659999219,"NA",Sahiba,"NA",Steaming,mappingpiracy
2007-04-06,"NA",3.3767,6.45,Boarded,"Lagos, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,"NA",Rio Bravo,"NA",Berthed,mappingpiracy
2007-04-06,"NA",101.451,1.7075,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,2.676467616228993,101.42701256600003,1.7092959660000702,"NA",Shimakaze,"NA",Anchored,mappingpiracy
2007-04-08,"NA",116.7667,-1.4433,Attempted,"Lawi-Lawi Anchorage, Balikpapan, Indonesia",IDN,IDN,8.199607967113,116.73975670700008,-1.3742815079999104,"NA",Braveheart,"NA",Anchored,mappingpiracy
2007-04-11,"NA",32.2933,31.2667,Boarded,"Egypt Mooring Buoy, Port Said, Suez Canal, Egypt",EGY,EGY,0.9962690327920709,32.28296959700009,31.265285549000055,"NA",Rickmers Hamburg,"NA",Anchored,mappingpiracy
2007-04-11,"NA",39.5833,-6.3833,Boarded,"28 Miles NE of Dar Es Salaam, Tanzania",TZA,TZA,1.1993135991573303,39.57406660200007,-6.3776180969999245,"NA",MSC Emilia S,"NA",Steaming,mappingpiracy
2007-04-11,"NA",52.4,15.2,Attempted,Gulf of Aden,YEM,YEM,49.59360661359561,52.22836347700007,15.616115627000056,"NA",Belfin,"NA",Steaming,mappingpiracy
2007-04-12,"NA",52.95,15.2167,Attempted,Gulf of Aden,YEM,YEM,89.0090885535651,52.23357181100005,15.621771552000041,"NA",Tor Anglia,"NA",Steaming,mappingpiracy
2007-04-13,"NA",60.3833,11.95,Attempted,"350NM East of Socotra, Arabian Sea",YEM,"NA",639.1688975190906,54.54029381600009,12.55023834800005,"NA",Atlantic Breeze,"NA",Steaming,mappingpiracy
2007-04-13,"NA",76.5333,8.3333,Boarded,Off Trivandum India,IND,IND,41.55372602581436,76.82650800900007,8.569810289000088,"NA",Marina Stellar 2 and CPC 3007,"NA",Steaming,mappingpiracy
2007-04-14,"NA",60.9333,17.4167,Attempted,Arabian Sea,OMN,OMN,371.9486799408045,57.84009850400008,19.015326239000046,"NA",Alexi I,"NA",Steaming,mappingpiracy
2007-04-16,"NA",116.5498,-8.8067,Attempted,"1.5NM East of P. Kera Island, Selat Alas, SE of Lombok, Indonesia",IDN,IDN,3.3925960147990675,116.54079663800007,-8.836037974999954,"NA",Pacific Discoverer,"NA",Anchored,mappingpiracy
2007-04-18,"NA",99.941,6.6545,Hijacked,"Chebilang Bay, Satun Province, Thailand",THA,THA,1.1887278445220713,99.94703209700003,6.6633975280000755,"NA",PSF 1737,"NA",Steaming,mappingpiracy
2007-04-19,"NA",6.47,5.32,Boarded,"Delta Region, Nigeria",NGA,NGA,60.20361223968242,6.7155867850000845,4.8344587260000935,"NA",Mike One,"NA","NA",mappingpiracy
2007-04-21,"NA",104.3333,1.4167,Boarded,"2.5NM East of Tanjung Punggai, Malaysia",MYS,MYS,5.416205315351143,104.29468834700003,1.4465192730000922,"NA",Majullah Jasmine,"NA",Steaming,mappingpiracy
2007-04-22,"NA",59.2833,20.645,Attempted,"Coast of Oman, 20NM NE Masirah Island, Oman",OMN,OMN,37.02404529819885,58.95394941500007,20.519924221000053,"NA",Gas Beauty,"NA",Steaming,mappingpiracy
2007-04-23,"NA",3.2578,6.2778,Attempted,"Lagos Outer Port Limit, Nigeria",NGA,NGA,14.007277158193325,3.2142033210000704,6.396714585000041,"NA",EW Hastings,"NA",Anchored,mappingpiracy
2007-04-23,"NA",108.4333,-6.2333,Attempted,"Balongan Anchorage, Indonesia",IDN,IDN,8.210752918980031,108.36026907700005,-6.246400944999948,"NA",Arendal,"NA",Anchored,mappingpiracy
2007-04-24,"NA",-0.0167,5.6167,Boarded,"2.2 Miles from Tema Port Brakwater, Tema Outer Anchorage, Ghana",GHA,GHA,3.5540011165770453,-0.04503333199994586,5.601629950000074,"NA",Pioneer Sea,"NA",Anchored,mappingpiracy
2007-04-25,"NA",103.5167,1.0667,Boarded,"Off Karimun Island, Singapore Straits",IDN,IDN,9.85680059919243,103.43140709700003,1.042710679000038,"NA",Echigo Maru,"NA",Anchored,mappingpiracy
2007-04-26,"NA",114.3651,10.1813,Boarded,"Spratly Islands, South Cina Sea",PHL,PHL,0.5903743577939793,114.36980228000004,10.18390534100007,"NA",Qionghai 08099,"NA",Steaming,mappingpiracy
2007-04-27,"NA",3.3617,6.2833,Boarded,"Lagos Outer Anchorage, Nigeria",NGA,NGA,12.586504355064642,3.326182488000086,6.391424872000073,"NA",EW Hastings,"NA",Anchored,mappingpiracy
2007-04-27,"NA",104.2333,1.3,Boarded,"Off Singapore Eastern OPL, Malaysia",MYS,MYS,5.3401535916957625,104.21924889400003,1.3461774760000935,"NA",Bunga Kelana 5,"NA",Anchored,mappingpiracy
2007-04-29,"NA",103.47,1.0933,Boarded,"Karimun Island, Singapore Straits",IDN,IDN,6.887768261477332,103.42839603000004,1.0471865910000702,"NA",Shoko Maru,"NA",Anchored,mappingpiracy
2007-04-30,"NA",40.7333,-6.6667,Attempted,"Dar Es Salaam, Tanzania",TZA,TZA,131.55461032938913,39.56950931100005,-6.420830987999921,"NA",MSC Emilia S,"NA",Steaming,mappingpiracy
2007-05-01,"NA",5.5932,4.25,Boarded,"Pennington River, Bayelsa State, Nigeria",NGA,NGA,30.97999549695819,5.782399936000047,4.455959377000056,"NA",Oloibiri,"NA",Anchored,mappingpiracy
2007-05-03,"NA",91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.205023505000042,"NA",Cape Bonavista,"NA",Anchored,mappingpiracy
2007-05-03,"NA",116.78,-1.195,Boarded,"Balikpapan Port, Indonesia",IDN,IDN,1.7345277805510424,116.79322350400003,-1.203301690999922,"NA",Greta R,"NA",Berthed,mappingpiracy
2007-05-03,"NA",7.2833,2.9833,Boarded,"Port Harcourt, Nigeria",GNQ,NGA,132.55339032965264,8.422048373000052,3.3393008480000503,"NA",FPSO Mystras,"NA",Anchored,mappingpiracy
2007-05-03,"NA",45.3521,1.9083,Hijacked,"12 miles Off Mogadishu, Somalia",SOM,SOM,12.946537643240493,45.26620527400007,1.9872907570000393,"NA",Mariam Queen,"NA","NA",mappingpiracy
2007-05-05,"NA",4.7561,4.0699,Boarded,"Off Nigeria Coast, Nigeria",NGA,NGA,112.16177340073024,5.5669051440000885,4.67523834800005,"NA",Trident VIII,"NA","NA",mappingpiracy
2007-05-07,"NA",116.8093,-1.268,Boarded,"Balikpapan Pertamina Jetty No. 2, Indonesia",IDN,IDN,1.3806083257511956,116.81983483200008,-1.2614071589999298,"NA",Temasek,"NA",Berthed,mappingpiracy
2007-05-08,"NA",83.3667,17.6383,Boarded,"Visakhapatnam Anchorage, india",IND,IND,7.730169799799265,83.29908287900008,17.66429271000004,"NA",Onozo,"NA",Anchored,mappingpiracy
2007-05-08,"NA",107.0817,10.26,Boarded,"Vung Tau Anchorage, Ho Chi Minh City, Vietnam",VNM,VNM,7.01478561098445,107.08716881600003,10.323187567000048,"NA",Cape Forby,"NA",Anchored,mappingpiracy
2007-05-08,"NA",-57.1034,5.8689,Boarded,"Corentyne River, Suriname",SUR,SUR,1.6046863663863808,-57.11384695299995,5.858844279000039,"NA","NA","NA","NA",mappingpiracy
2007-05-08,"NA",5,5.5,Boarded,"10 km Off Escravos, Delta State, Nigeria",NGA,NGA,20.04868780041822,5.144867384000065,5.608628648000092,"NA",DLV Cheyenne,"NA","NA",mappingpiracy
2007-05-09,"NA",118.3522,5.0172,Boarded,"Berth No, 4, Lahad Datu Port, Sabah, Malaysia",MYS,MYS,2.020642400862519,118.33578535200002,5.025132554000038,"NA",Nin,"NA",Berthed,mappingpiracy
2007-05-09,"NA",120.35,7.7833,Attempted,"Sulu Sea, Philippines",PHL,PHL,128.35021076412633,119.96062259200005,8.877101955000057,"NA",Surya Putra 5 and Surya Cakra 5,"NA",Steaming,mappingpiracy
2007-05-10,"NA",123.55,3.3,Attempted,Indonesia,IDN,IDN,210.10541040953495,125.36011803500003,2.7533226580000587,"NA",Thetis,"NA",Steaming,mappingpiracy
2007-05-10,"NA",98.7798,3.9225,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,10.259571309362684,98.70026879800008,3.8753043450000746,"NA",Alam Cepat,"NA",Anchored,mappingpiracy
2007-05-12,"NA",-10.8,6.3432,Hijacked,"Monrovia, Liberia",LBR,LBR,1.5166809858589816,-10.789051886999914,6.334947007000039,"NA",Tahoma Reefer,"NA",Anchored,mappingpiracy
2007-05-14,"NA",48.8653,1.327,Attempted,180NM Off Somalia,SOM,SOM,308.91719240494893,46.83423912900008,3.232489325000074,"NA",IBN Younus,"NA",Steaming,mappingpiracy
2007-05-15,"NA",49,1.1667,Hijacked,210NM Off Somalia,SOM,SOM,331.9827158413809,46.83423912900008,3.232489325000074,"NA",Mavuno No. 1,"NA",Steaming,mappingpiracy
2007-05-15,"NA",49,1.1667,Hijacked,210NM Off Somalia,SOM,SOM,331.9827158413809,46.83423912900008,3.232489325000074,"NA",Mavuno No. 2,"NA",Steaming,mappingpiracy
2007-05-16,"NA",6.8833,4.0667,Attempted,"11NM Off Bonny River Outer Fairwar Buoy Racon 'B ', Nigeria",NGA,NGA,31.297475161186558,6.845957879000082,4.3472354190000715,"NA",EW Hastings,"NA",Steaming,mappingpiracy
